block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
176277,2022/11/18 19:10:31,NEW_VALSET,51481166ACFE3A10E329C489CFB5369F677E0E8357D22A98817D5B3D69B33517,3DF3B4A12453B112A79B3F4223B7A0B58A9AFC6B1B599F83D0E2C5D4BD09815E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107400,670100004,60,60,59,0,60,55,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,54,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,57,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176313,2022/11/18 19:13:33,NEW_VALSET,2975E3DD3A77622445A23A0DE2137E15914441E6001E68FEC533D4636A1EFE59,C573F2ADB1AC5C59ABB3689B1EFAF805338950B171190DDAB942374879DB6DC2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107403,670100004,60,60,59,0,60,55,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,54,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176385,2022/11/18 19:19:36,NEW_VALSET,21863776C2A3DA0D9DBC58D732F65DDA0EC4FE55A5802514BFC3D35C119F359C,D8CB805DA336278284BBD5023EAA9E275AE5CD5A1ECDCE01690202CE820EC078,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107405,670100004,60,60,59,0,60,55,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,56,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176420,2022/11/18 19:22:33,NEW_VALSET,A353C35D85464C70F0C82A89D5118E7C958479569C94E993199F18910CFACB37,AEE1C746007FDFC0B854D5A29428018C1145C78E7ED358BCDCC2885E7D2B25FB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107406,670100004,60,60,59,0,60,55,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,57,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176456,2022/11/18 19:25:35,NEW_VALSET,4427415039BD205FFEDB446532B0B00027B83FF36E61DA8ACD52CD057B7589E4,01033F131E5CC706F6CD33A6BC36C5CA60CA360C2E70543154783EAAA7C9CDFB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107409,670100004,60,60,59,0,60,55,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176528,2022/11/18 19:31:38,NEW_VALSET,DAD54A5AE6F6B6D7371E36D6AE71C03FB2AD00342D360D56A530B1D09D06F938,EBD311B6543B1291A33D93399BCB0541EA7381E303DE8429544F23D6F620B51C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107411,670100004,60,60,59,0,60,57,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176564,2022/11/18 19:34:39,NEW_VALSET,301F650EED609576A84D9D5C46F8CDCD3D274B92633CAD22137DCA8C41C998AC,2193633869B017F39AD5213BB27542C371BD480A4C9761DD861540735C7668F6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107414,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,56,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176636,2022/11/18 19:40:43,NEW_VALSET,8CD1BED9A47A3F3BBDADF8FAEE710761BCF975C7DC2EA36688926BCF51C88ED1,C0948B103078229170131BAD17320E1256ED6C4E9E11F0694DCB21DDA19578BD,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107415,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,57,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176672,2022/11/18 19:43:45,NEW_VALSET,ACF3F1E005AC7C57E64AE0AD6C2022C5485CFDE0484E49D3B0521E9E622C8DEA,6103E5F81D7C2CBC5F6B0A1E152D2033377E7DA4C2ED42CA3285DA6D3B4F8523,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107418,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,59,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178178,2022/11/18 21:53:43,NEW_VALSET,48C9B3C79202B90DEB6220A01B2FA842A037EDBCF4850A250D41E823F4D00785,1C0CD93FD91A8AD964C577ECB46EFDF076A92E8332A91095271467433829D945,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107428,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179202,2022/11/18 23:19:57,NEW_VALSET,FD15BDB3D1D311E79DB6201D5D102F3684B8BE1B022FDA9C1F11BC225517367B,770989D9F9732F9067E526300B832EE6B29D591A011C11643A53E6B72DFE32F9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107368,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,0,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180075,2022/11/19 00:33:25,NEW_VALSET,5A552FBEAA5BDD2F72BC982BCAA422395FDFDDFC54DC307108D562F8D9393928,5786C33DB9D631D2FA685E044EB5F887CE9BF60A40E06D741D92D8D33D0539D1,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107418,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,50,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,56,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180109,2022/11/19 00:36:17,NEW_VALSET,855C2EB0D4BE5C73F13669CE0D7493645A26CD7CABDC5B51F21B994D7298194E,B7E24A638312876AA43E71BD9DF7AB2044CB99215CE37889374B2F15DE20638A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107422,670100004,60,60,59,0,60,60,418,60,70,60,0,113,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,50,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180583,2022/11/19 01:16:12,NEW_VALSET,3A73179F4F3E7AC68A435D1D8BB48445DC09142A7928D2654E12AEA5407867A5,F5EB93683EBDD1CF28F56D8A9F1A004D7CA16768EBC1337FD5C630F907F8E0C7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107431,670100004,60,60,59,0,60,60,418,60,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,60,60,50,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180997,2022/11/19 01:51:03,NEW_VALSET,EFA3433416170889CA4DC0C744BB694DA1252DB86A4C7BD42718F9141002A82C,E8E9575402C9AE55123EDD3BD5EB8B2B30145CBBE3C4B04AB0B974ABF609F077,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107371,670100004,60,60,59,0,60,60,418,60,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181145,2022/11/19 02:03:30,NEW_VALSET,3A7372DA406C8571EB6F30F1C3A1F071E703AE369439FCF987FB3D2B9C32955D,4E8443341B257C16DC8E5E6A5A85108ABE382DA627DB10FDE3378017F45C9E77,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107430,670100004,60,60,59,0,60,60,418,60,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,69,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182538,2022/11/19 04:00:43,NEW_VALSET,AD11A507D3A2C7BD369C402835CA80133437EE29C22B0A62BEC92E2DD765FDCE,99AE67C52F0BBB41D2DFD9E885E25598773507DDCA0D358987F1157A7C2656B4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107361,670100004,60,60,59,0,60,60,418,60,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183104,2022/11/19 04:48:18,NEW_VALSET,E826A82D0FFE7E455F7EFCF6B5B5D243DD1DB6CCF245FA89D14979EAD4955854,C8F7C0A5EEDDCB14DD92F3BDDC48EFC3F8D71B5C93B90F677D28E7FCE7C4EE04,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107301,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,60,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183237,2022/11/19 04:59:28,NEW_VALSET,A2D97A28FF0A64C1A1BB145E205219F326E6B197E0606C7655645D068815A22A,558BAB8B1C47FE33196AF76D4731FABB7C290AF4F14746CAF7F09FF9A57C679B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107241,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184111,2022/11/19 06:16:06,NEW_VALSET,DB7D968827F60E8092164765E3D4C306840C854F576903A176EEEB933DC86B89,BA5EA2BDBD6CDB4B82095C9940D0BDF3B142715CDD21266D1A2CDAE4EAF8DDCE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107181,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184146,2022/11/19 06:19:03,NEW_VALSET,30A2CBD46B5860D7F3DA52F8F8EFD7C878423C309E5DDA95932B7EA7FFBA9474,F59CE18766B603094C64771A3399825C10EEEC9D5AF32154E15F1C2D2691C2C7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107131,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,0,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184324,2022/11/19 06:34:01,NEW_VALSET,772DF20D18CD2D904DEB46504857D6D885CA0A2A280455DEF9566D74B8786433,E07DDA5BBF860EF00144B50699F69519463F6F3163119A012F454EFB728B91E2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107182,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185465,2022/11/19 08:10:01,NEW_VALSET,C47495D3A9932A744946231B59287EE231B938E9EB1EF1CC100051FCFAFA5CCC,690F97578BB08C798A832C18ADD1F2CE53C0C74F37F6731E92E8D58B37E85788,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107122,670100004,60,60,59,0,60,60,418,0,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186145,2022/11/19 09:07:11,NEW_VALSET,D11FF5FA3FA83193888DAF9F7F68F6CD0C86924BE163501D6FD446DAC136FCE9,B622FB2828B6109EF7D27FF6CA63121ED3D785BA0196E005138F3E35A1B5A2CB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107181,670100004,60,60,59,0,60,60,418,59,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,0,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187446,2022/11/19 10:56:33,NEW_VALSET,63C4F3B6547951A764AB8E9CE1CA2ABEA1EAF95CE300F15D604233CC7D4BB398,498B075A69147C24043478E191FB41CE16E30431C86608DE918D5179B6021D5A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107240,670100004,60,60,59,0,60,60,418,59,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188431,2022/11/19 12:23:20,NEW_VALSET,939DFC82EDA2A7A0447F056FAF8C42D4F16DDC7FD50FD4FF83A6302866FDA56F,11FC5CF56A50C50AA24025BE43602A78EDDF7CD7A22656F1BA2CFEC62AAF7BE8,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107239,670100004,60,60,59,0,60,60,418,58,70,60,0,122,784,60,300,60,60,60,84,60,60,60,59,60,60,0,60,50,60,60,60,60,0,60,60,77,60,60,60,60,60,60,60,60,60,0,0,60,60,60,60,60,60,59,60,60,60,60,0,60,310,60,60,60,60,0,60,60,60,0,60,0,60,0,60,60,60,60,60,60,60,60,60,60,60,59,60,60,68,60,0,0,60,0,60,60,60,60,60,60,60,60,97,60,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
