height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z
19725,eab396199dc82a7276f913e8c30d4d2837171014163ac1f305f37265a32392b8,670103458,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,11,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,10,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19761,b893580f3b6edd57eea85a7cf0d54d06f1508d50b6eb6a93f0bd3e22682904bc,670103463,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,16,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,10,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19796,8113d519a139e3611acda3ecfd5a99ac3fe903221cc4128d6893e6a69712f1e4,670103464,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,17,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,10,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19832,7574b57a67385440e51afa3e62f86fb5fb7742c73fd25f0a7d1ab090d2d173d8,670103466,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,19,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,10,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19869,7d16faf27f4e5b8ee3a1e671430afb66082228528c195f9539c0e0efe31f305f,670103467,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,10,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19941,45837e03496a5d22b27f4e9647e2c1857a59102a6741bc8884306bd57edc5d85,670103468,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,11,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,0,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19943,fc8b321d38575ebeb6dfcaaf3e37ecec6c24ee69ab0a227431d2643905034da0,670103477,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,11,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,9,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
19977,8f464712a5e8742b3c14078fcbfefbcf7c150d77d07c63e4868cf1292552adf4,670103478,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,12,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,9,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20013,dd5a75758a50ca718f3808c6ec06416d8d00801874d39905414dab17a1fd11a3,670103482,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,16,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,9,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20025,f7ed622260aef6ef71b5ba072725d924296cae4269fcacb8c249f239e60566b5,670103466,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,9,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20085,a0126b0578bd8af41d694abab3cae61b5fd4fa071cc5225ef5eb144fec30a986,670103468,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,11,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20121,f73ebc7999e978c13aaa9da7ed1c33f7a084293bccbe9edc18a8c4c02239dbc3,670103473,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,16,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20156,839881d38c5264f2b07e722bcafddeae573355824484cf6b9d3577f800bd22b8,670103474,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,17,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20192,15832ea633955fd8e1da9ba7801dca05accb7fce7ae903bdb22c8f205c819564,670103476,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,19,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20228,e5874ef0b7614ea71a77c97b4eb010d3157779f1beda086d0f3d26ddb8fa6c61,670103477,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,10,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20300,0f0f002d5294b33fdee11f331f0d0641a1afebf1f7f42326e1cbf82d66025fa4,670103478,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,11,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20336,5438d73c64bb26e9bb66b03e406cb762d2dafc4302ba7daff4c514b8e26c751b,670103483,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,16,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20372,b4102cf6cf34bcdd1c6e0ca0b8c819f982cac7838f2280f5da7d63162540d3ca,670103484,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,17,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20408,0dd0240dded4849ae04b979f9b6ea419ed5c660949531028dda786370e8c2c4a,670103486,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,19,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20444,52d9bd0c2688e54eb80edee45342426c22c100a547667ff3a4f419cf910b6773,670103487,670100004,784,427,310,300,93,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20509,9b225a358c28b7994ffaf6a97f1d19f8f73341eb470e03964979d97e9e53092e,670103497,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,10,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20516,07f20e3367b3cecd15793ecf1cf8c258969d78f13bedebe5b505510a607be691,670103498,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,11,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20552,c9624e1c31bda372f829080d2f6dcb10de25c750a90a4a2817e66964c5df0c71,670103503,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,16,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20588,398ce866e6f6a1580cd7e21c8ebb72ef7653dc81a72403a99fdda704db6ccc24,670103504,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,17,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20624,fb73a82f648181d1251696ba6eabb93173f74a792badce936d0098501fa8737d,670103506,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,19,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,0,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20641,af3007ffe52f18fc5de8899bdd1deedbaa07137c7bf6a7e275b8aabd921b3e37,670103521,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,19,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20660,a3c284578edf366bccdea812af2ad81bdc8a51d57e54cf1d00a8281f3ef1768b,670103522,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,10,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20731,5c7671aabc2e19ff2671638eb645da97bfb015ffc2b055199b4efe34c1ca95ae,670103523,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,11,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20767,413596d5c7708a8c68417e10194a79b1050356b61094c10b66c4a234532f1d37,670103528,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,16,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20803,61d062fb0f6f0ffd9a395dac34c9657597b24955ac514be9fd97c0560cabf8bd,670103529,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,17,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20839,06b5888805ed50750d53c9fd30b9f5d95297232bbe883f09fc2d82f02663e303,670103531,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,19,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,20,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20875,2fa8dc51d1519ba0fa600dc85b8427194a6a92748bed39765268857477ce08ab,670103533,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,10,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20947,ecab8777cb8843d5e75723a1c346b27e5efbc04794f2e590ffa20da18236ad35,670103534,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,11,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
20983,0ccb3136eac2d528acfddcf5ffa4e1f11287b36a5feb7583d7f1f1f37342efcf,670103539,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,16,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
21019,fee931b79b79208092afb5d451a6878d291b12565a3e9b53714fb3ca73be215d,670103540,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,17,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
21055,7d38b2a10c5a72a456e1a5188afada68a451bf27ed44297f8cd6ec8a61b705a4,670103542,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,19,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
21091,882a9a9ebb552dafd82674e27792aaecde1f67f5c50009787483e32166e2c483,670103543,670100004,784,427,310,300,103,39,19,0,17,26,16,16,15,25,24,0,11,10,10,10,10,10,10,19,0,0,10,10,10,10,10,10,20,20,20,20,20,20,20,20,31,20,20,20,20,20,20,20,20,20,0,20,28,20,20,21,20,20,15,20,20,20,20,20,19,20,18,11,20,11,20,20,20,19,20,20,20,20,20,18,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,17,20,20,0,0,0,0,0
