block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,24FB157F1CBAE56079359C2612FE67712CE96426,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,103CC3FC5E90C04EE208BD0716DC889552926EF8,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,3B9916B501C53E38015676282F14E2AAF025F6C5,8A73C4B75E360FF191B844A61B8845A0AD65D208,52479C885E73D2F570D47E5F0433785051350DD1,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,95E3F1574DDB503F0380D98A976E0CF8469B874F,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,1FE501A7E4CF0498BB3AB22F64D412C813F81119,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,305013CCA69866DA942265649D56B57D4F2545CC,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5BED074FAD72B341DE26B43628F2FE0917AC1D63,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7B0DE97C082AE7911928004FE8B145AA1FF56038,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,87E92A42607017088F85061E20727BE3CFF61999,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,9797557328079BB3D3E588DAD873F0EA6C098C10,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,DB5EF3A174014515A046E80E3164E22414123614,DC00DA048EC40BF29530626601840B18F48AC8A5,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E63597E3F46F3A8C82379A72D37FD7D280E832FA,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,214752CFB2CD5CB00EC625739C224AA406226D0E,23D4A4484D4D868427369088C4D0A2E56DAAF465,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,35D295C1BA718DA91BFE341AC3DE09B7966921C9,5A22861F57F12829B68A022FB805685A4E5850C3,9B54909B390DDDE5EC01413630450C9044EF8E2E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C02344F67415074C43EA1B5B2063FC996329C6E1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC
134649,2022/11/16 08:36:51,VSC_UPDATE,03CEA8B1F702FA545BCE31ADC3CDB204636ABBD56C2334F0F31762C7DE5AF5D4,9A7CE2F1B184472848F0077665DC33C56724321DC15C71FFE85EF60186C7A15E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104771,670100004,784,0,310,300,103,40,0,50,40,40,30,30,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,30,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134721,2022/11/16 08:42:54,VSC_UPDATE,CFE56585A359EFA1A32EE03ABCD2A503C61E10FFD9BF26B5F151F677DFB8B569,40C8FCB35939CF59595CA45A4D48EC79F3F638AF7398263A1E433C8FF7454D4B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104772,670100004,784,0,310,300,103,40,0,50,40,40,30,31,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,30,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134757,2022/11/16 08:45:55,VSC_UPDATE,214C49D699FB91F0BFEB213E6CCBF9F5393F175C5F9BB4F428AD9CECD659E1ED,1E20ABD4F6FA935DA596C326E28919A6E437D50225C1C7D9D895DAF4BA9A9C40,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104778,670100004,784,0,310,300,103,40,0,50,40,40,30,37,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,30,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134793,2022/11/16 08:48:57,VSC_UPDATE,7848C496071A86990C0CB374C08A40361B8479C0CBEEFD12FF6C517FDAADA158,91A2BDBB23D0A1B735DE39693875BF9F15526A7AD96310DCC59672562DD22269,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104781,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,30,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134865,2022/11/16 08:55:00,VSC_UPDATE,10FDFFFCE4F9B1D2932208F48AD76554ECAC0C4BA6310E4ADE28146BB5E78B9D,DE887BECE5CBFEA6B3E13925C75B82D8969469FED521F46CA1E846ABFDCD674E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104782,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,31,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134901,2022/11/16 08:58:01,VSC_UPDATE,4F8D951CAB69FE8931D0194E9A7BD32B7674459F3ACCE9D23E6B46674FF76DF3,7C21AFDFFA1661CD4B06DEBCBEB691B332FEA3BC50F4975CB5732E3365E0047A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104788,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,37,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
134937,2022/11/16 09:01:03,VSC_UPDATE,7872781BE2673F68961F3B08CBA8F638BF6937A285F6B702F103BB4814A8945B,2234A4431D390E303EEFF053168DFE2E6626D5D2DA1A508C5F4DF428DD7DE651,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104791,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,30,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135009,2022/11/16 09:07:06,VSC_UPDATE,7568678AE6EE34C5AEFE81858C0902FB6369C4C949FF609736E9F7FE938B378E,ED0C257DE4C04A96EB813DDC8DC7537B8A44FDD725F24FB3015FFEAE2FE72727,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104792,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,31,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135045,2022/11/16 09:10:08,VSC_UPDATE,ABDF68C5B9EB30B1DA134E01FB3BC4DED18BFAD63B344F245EB617A2ACA85052,DF9302FE12E12ED1EBC9E6FC2A991418BC426D59B77363DFE1F831AD333B4BD0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104798,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,37,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135081,2022/11/16 09:13:10,VSC_UPDATE,3E7595C16A4B2ADE47D32EEE50C5A9715EA81716B9099B00695434B77C979E27,DBC0F0F2DB2DFED6162604C36F6D1850F7353D457FA0739E257AFF9768ABAC50,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104801,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,30,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135153,2022/11/16 09:19:13,VSC_UPDATE,EB617244834DCF98DC5A944F7A93418C37D3ED1CE7BCBFC524E2BB57BEAEE00F,E35E14538FCEA664557637FAF1EF2BDE7450B860F78416CD5B5AE8AE363AF7EB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104802,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,31,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135189,2022/11/16 09:22:14,VSC_UPDATE,AFF19D0DC9B9CDEE7EFD2A6A77884326BC1540DC8FA7F9815F842A100D853E35,28891A6A0017DC294477D23CBC8107B55783305D06EB356568EF71B891472492,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104808,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,37,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135225,2022/11/16 09:25:16,VSC_UPDATE,C08A453061C8159A464B5D63DA35A7927A3EE610DD375F9FB8DA6E3AF826E080,211FFB5C45BB6D4BED2EC77AA03E111148B3582755D3E44E84AEF00EC594E17C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104811,670100004,784,0,310,300,103,40,0,50,40,40,30,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135297,2022/11/16 09:31:19,VSC_UPDATE,6D98D8AB05920DD621D27E4C1EDBAC6554188D4CC11382704C73B39C1C5465E0,50AB00F1EE1EA9FDC202D93F210490E06F6D8EECAFDB6F874270509F4F546D87,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104813,670100004,784,0,310,300,103,40,0,50,40,40,32,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,40,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135320,2022/11/16 09:33:15,VSC_UPDATE,72B63C55109FDB0400E76A4B1BC5D2C7F666FCA29503BD4C9F05CC9830A27FE3,3A9B46C8AA6D34CAFAD917DBE500FC12788CC6CC8DEADA6E22801777455A0196,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104823,670100004,784,0,310,300,103,40,0,50,40,40,32,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,50,40,40,40,0,39,40,0,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135323,2022/11/16 09:33:30,VSC_UPDATE,B04F7F908760B8F8C7C0F502CCC54E48097027284C8681ACFB3814E3D0D108BA,E18400BF413F0C76264E17631E5813A2E7E42BF18106E2FEB03103E5F8D0EF65,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104852,670100004,784,0,310,300,103,40,0,50,40,40,32,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,50,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135333,2022/11/16 09:34:20,VSC_UPDATE,C0A5858B6432E913E5C398BD506F437BB66555949B35CBB3F991B611283F18E2,827DF1A1E36F8E7C9043E5AABA6469648D54607B5F95DEF29E283078A77BBFD3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670104857,670100004,784,0,310,300,103,40,0,50,40,40,37,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,50,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135350,2022/11/16 09:35:46,VSC_UPDATE,AB7253827097B1E075BEACEA307C2FDE86C876406A99E86E72F6C0BD2D714D0E,80DE1B2D33AE4B998CD6646D5ACB778E114262AB34C1A1CBD05923891F1F586B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105275,670100004,784,418,310,300,103,40,0,50,40,40,37,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,50,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135355,2022/11/16 09:36:12,VSC_UPDATE,7F19F534C01B8DED9CFF0C1F71BB0936BAA2EAAB8592264414F81DAC269533A5,76F87D7F73507C5AA54D398A64D1F5D2D2B77CE358515AE945B9BBA4AB5DA50D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105285,670100004,784,418,310,300,103,40,0,50,40,40,37,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135364,2022/11/16 09:36:57,VSC_UPDATE,88EC7B0CDC62C20307FC515DE0280612F21A84E0CEE5FE92A53B34E893F66907,2E71D92C9CD895AD7A5850FAA64968EF6D18A04DBE3D7409B5837E4B796DB03E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105317,670100004,784,418,310,300,103,40,0,50,40,40,37,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,32,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135369,2022/11/16 09:37:22,VSC_UPDATE,EC7CDBD02F8CEED18C925A4CE6D3B20D39B789D73E4ACEF5344AD73955D7C545,008A29A8526D7B5F32BA2580C139A2034ACCEFD828E98B22735C2D2547758785,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105320,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,32,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135411,2022/11/16 09:40:54,VSC_UPDATE,AEA0088CC727AF7FDD36F075787193E944AD39854EC48D8A991BA084F8B23797,2C1BBCF021EA2EB82F8B425A48924811D1119211D571CF92F717B7DC8473A6AC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105288,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,29,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135441,2022/11/16 09:43:25,VSC_UPDATE,CA43F60DDDC88BC2C845D5F53FC95E84A19042019ADACB768137275E75635353,098E5D211297E6F203D7C87FEBD004F8CD2E35CFC140E8CD8D8FEB7E6C79EE4D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105291,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,32,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135477,2022/11/16 09:46:27,VSC_UPDATE,E2C270E5B6C36E015936D93161D454C08BB7F130D2BF19FF7C88983DFA6228EC,C4CFEEC76DCB93004051FC54427243C75A66C9F0E9161970949DB58752556845,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105296,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,37,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135513,2022/11/16 09:49:29,VSC_UPDATE,B061C1B211F3F10E8B124DC8CD3855FEBBF6C9BEB68169B2356608589064A705,42BDA3A723B0786F6440661B14CE6A38580ACBD283F7327CC41DC478BC597BB2,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105299,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,31,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135585,2022/11/16 09:55:32,VSC_UPDATE,988DEC4E3179E26EDB812379DABB083DC434E046EACF4B89EEF8A1222DEB6FEC,31635A3A65188F51E3DA2372E5048380AC0CD78C18902B9A3F82D055307E67DA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105305,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,37,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
135621,2022/11/16 09:58:33,VSC_UPDATE,5B7860A58F0F96B608FB8654E12A16AEF286A354C59AB3310B43E70A6C902640,F430EF6684575FE91CBCF46FE3F722DD6A85C50B62FAF24E62018B5DEEB36771,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105308,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,60,40,40,40,0,39,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
136431,2022/11/16 11:06:39,VSC_UPDATE,AB432AF6F080AD2E271EC42094F51E6A898DA75E81A3591364D09F02D4434F80,F50B83BD6ED90050DE8E856DB0B199EEAFC5DCCCDFFD886A8F41289394ADD292,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670105318,670100004,784,418,310,300,103,40,0,50,40,40,40,40,40,40,45,36,40,40,40,40,40,40,40,40,0,0,40,40,40,40,40,40,40,40,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,0,40,40,40,40,0,0,40,40,40,40,40,40,0,40,40,70,40,40,40,0,39,40,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0
