height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z,cosmosvalcons10vj0ac0xz57hvhwkj6macdvg5w9xmatamdhms3
109285,4f1c921eb992e2992ddfdb7d497995e4f9ec9313cb8a69563cff9b3a69381615,670104115,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,21,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,20,28,20,30,30,0,30,0,0,0,0,0
109321,a7d8120e2d74f8d89deecc7d6df8dd9cdd0273ef444c1787105eda1820fc8e51,670104121,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,27,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,20,28,20,30,30,0,30,0,0,0,0,0
109357,df4177a8fd75b16425ac0e83e56c63d24642d8560b828bc73a89a55e4436bcb4,670104123,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,29,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,20,28,20,30,30,0,30,0,0,0,0,0
109392,04d34b476224422b44e7f83765dcf08a6e7a99eead7c4bd4faef27e0f0e5583f,670104124,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,20,28,20,30,30,0,30,0,0,0,0,0
109464,4d7e42a8124f39429c2c9154c54b333b73d8c325c8e8db36203af594d19df605,670104125,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,21,28,20,30,30,0,30,0,0,0,0,0
109500,5adb14e366196a51abdcd15a23b57960a1bd53ad9533750e3921edd87a466755,670104131,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,27,28,20,30,30,0,30,0,0,0,0,0
109536,c059f14027e9cf48e0b20b03526ac48e205f3e1f04a40574b38c076b9f423da7,670104133,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,29,28,20,30,30,0,30,0,0,0,0,0
109553,3a08d6399f9dadbfe85654f18c489c15b8184fe2e89e90bd089836fac13196a5,670104134,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,29,28,20,30,30,0,30,1,0,0,0,0
109572,f37718c605282c6a85d3a63c38973f9acd8843d041dd6dbe1bba450f9960f9f8,670104135,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,1,0,0,0,0
109644,51712b0a13eec8cb7ecc0ffbc0a7808104b8e0c63ce2705f53c3ac1acd48a9c9,670104155,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,21,0,0,0,0
109680,1800665e831fd527f3f15937abd8ecef29aa33befa1f4da4f4f8c5b0dab53007,670104156,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,22,0,0,0,0
109716,00c20dc0d4a4de182976021419ae97f88d10dd7d9963a777002f18e2bdefec97,670104161,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,27,0,0,0,0
109752,8ab4ad47554b77ff83606538f3819b9c42d8d82d3962905f1c7b890c753cde1f,670104163,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,29,0,0,0,0
109788,dc45db7536573452733a350496dd41f003e26f6bc926793c40e9e8a3ada790aa,670104164,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,20,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
109860,db32af50b982baf33a1c267bc5dbafa1bc6ce01f87bcba401bc49a54cd8699fa,670104165,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,21,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
109896,c4bd19d8238d2a55921d01ff97bae77f8ffd7c773f682c6cb38758bc027534ac,670104171,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,27,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
109932,fa8a601f7e28e6c980275f26be41a514b8a2dda4b0ee0c9765bdeb774f9fd62a,670104173,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,29,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
109968,22102c3fb1d1277694b7d87ce7d3cc3daa3ff57c9330de20e371d8dbbe33c2ca,670104174,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,20,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110040,4fa377dc3be548dd0e0c5634675c2e65c5820becabe9d45131887612e1749914,670104175,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,21,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110076,244e85401ac9ad215e1a77182065f51dfd9e43cf0302741db3ba107aadea1d8a,670104181,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,27,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110112,1d25d9013460909f57d5cba2f7414a923f21ff22c7c8c845a62cead7f5767224,670104183,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,29,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110148,91d1cbf02330655c503b153dac18476e8508ea707b3d2518b593281d2dc12285,670104184,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,20,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110218,c0492ba6337108cab99816e987487b3ed09782be049ce9444bf3f039d3aaa47d,670104185,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,21,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110253,3a549c5d0e6e318dc09584140804aab6d49221b5194dcc4a42349f2c03519090,670104191,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,27,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110288,b93a0449687aa5a4c43ec3f193f74aad9747d588bfe56f48c9eb7ea8ba989176,670104193,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,29,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110324,326691666b74ff4511831b8ec3f56810b3552dd016bf933a44a8ba4da24ba2b9,670104194,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,20,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110396,e88e410c5e1b994d37c571405d8043dce068ece42db225dc75eb1d2539756166,670104195,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,21,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110432,8a225ebe008849a2e591a7418fb5d234c1edd2b4bc1c207e75646b8f54fbac23,670104201,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,27,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110468,5e450aaf63c438789ef5333626967c3b220d87d670c5d4b9f66a839ec483a939,670104203,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,29,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110504,72d317e5dd2bdb5629a5ff0c37c6434ea5ec95cf1bc69fc6b728fc511977a01c,670104204,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,20,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110576,1d9b1687ca8a54183c862b91f43c25f89cd118645d97925af1fc7d1f5fd50e29,670104205,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,21,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110612,e0f4519aed145ccb10c8d7f25e1bec1016cde15ffff2e77b4e694826990a2554,670104211,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,27,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110648,fa8f61b1c8aee3d7671927e71b5ba3f3e424b76b68a491945473e0d6e4910f63,670104213,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,29,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110684,dd48d73b09fa9a50a6f6372b3e729d10c0e40ff789c1afd5d6e6d7783fe65040,670104214,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,20,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,30,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110756,d17ac7857f68b5372638cc5810877163a16251116e7a8477caa7cd81fd4f2afc,670104215,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,21,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,30,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
110792,bba5b26e9a0c197b48c05ab55fef30ba02c4675f8afbc2fe3375964d67d90ec3,670104221,670100004,784,427,310,300,103,40,29,30,29,20,20,35,36,0,30,20,20,20,20,20,26,20,29,0,0,20,0,20,20,20,20,20,20,20,20,20,20,30,31,20,20,20,20,27,30,30,30,30,30,30,30,21,30,30,0,30,30,28,30,30,30,30,30,29,0,20,20,30,30,26,20,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,20,30,30,29,30,0,30,28,20,30,30,0,30,30,0,0,0,0
