block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,0DA35960AC73947F415949EDAF885E1A9A186370,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,C759989AB500EDF629C4CED1267CA30F660E4024,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,6406B7B10A978323E679E226F0D3546E0470B864,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,657CB53BCDD047092A840BA12B894D6A079C05ED,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,BE11EA8919773D1D972D5B74EABC964BFC51C72D,03EABFB8409C4F62A732A3D728ACAA2E13403F50,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CC05882978FC5FDD6A7721687E14C0299AE004B8
2895,2022/11/29 04:24:27,NEW_VALSET:PCHEIGHT/343207,D2C1F208AA6789001CF620C26916E319C6F6E7B2BF8C13E6127C4ADC2F5862C2,DDB92E9FBF8F33AB075C4742383C095F55CDE3A5FE6625451CF7D7046285EC98,95E3F1574DDB503F0380D98A976E0CF8469B874F,348042565,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276125,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276123,4276099,4233362,4191696,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233363,1,9,0,0,0
2907,2022/11/29 04:26:41,NEW_VALSET:PCHEIGHT/343230,5D761638E96438D15E1E627016546C089879E49676F5EDC30026F66CB13AC04E,5FFAB1D362F3411A38239385BB205E7D95C887DD6907E412DFAE2D3D1EF7C9D0,59CC9F852235473DF57BCEF37C60F3A29DB36811,348042566,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276123,4276099,4233362,4191696,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233363,1,9,0,0,0
2944,2022/11/29 04:31:11,NEW_VALSET:PCHEIGHT/343275,B444D743675D9B240D9B911D6723C1CA68B678620181A87175AB9A8B3E3E1D13,D82E6A18B050969DEB57B829601B17AAEB6B4C611F0600C388D404F1770FECED,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042567,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276123,4276099,4233362,4191697,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,12,1526,4233363,1,9,0,0,0
2948,2022/11/29 04:31:50,NEW_VALSET:PCHEIGHT/343280,7EE437F8F52B183F058C4633A30E3BEDB912341EA430287D52CFBDF8F86771D0,114A353BDF00453D1F809F280122C1779E03D9A8CD585D8AB77FA41AC29D4D1F,0E311E3634B0F6F5959F9394577233D6882625D0,348042568,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276123,4276099,4233362,4191697,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
2970,2022/11/29 04:34:42,NEW_VALSET:PCHEIGHT/343310,EC51F806FFFFBFD53DA6F86399AA0BF81C603E4BB7CC8CBB4AEE142CE6A97B43,D53D1A7A91EF05679D240E224B6F5A72E1068961B5DA9547FEBFE86021CE7DAB,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,348042963,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276123,4276099,4233362,4191697,4191081,4191026,4191027,4191026,4149116,434,395,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
2983,2022/11/29 04:36:58,NEW_VALSET:PCHEIGHT/343331,26F0E2E20C2E7C08D15F7AE4973961BF0822E9EBF2C902DB405D16E150640D3B,A4B36CDB2954DC97B5BAAC9900CC86C36CFB5161E73DF89DE75D115F65CDF3BA,8A73C4B75E360FF191B844A61B8845A0AD65D208,348042964,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191697,4191081,4191026,4191027,4191026,4149116,434,395,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
3003,2022/11/29 04:39:17,NEW_VALSET:PCHEIGHT/343356,4954926CF0A29613F83F4F5E987E62192CC4CA4F82AB9A62FDA690A102269435,AAB2602EC32E2186CDFA23BF187694B51E163880479B207C7C8E3826009AEFAF,42890EEA7E9B02890605135356D90B6433A47749,348042965,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276125,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191698,4191081,4191026,4191027,4191026,4149116,434,395,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
3023,2022/11/29 04:41:52,NEW_VALSET:PCHEIGHT/343381,35140DA8BC75A4D3FEF48E93CF62C4C587F9692B778820662FF984513A695C70,FF46585993C57CEEE7176AAB3A28C33D2EDF397596C03B24F7C446A8B6995850,F54306AE4536A8818B3BCB46D156403FCE944650,348042966,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276122,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191698,4191081,4191026,4191027,4191026,4149116,434,395,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
3061,2022/11/29 04:46:49,NEW_VALSET:PCHEIGHT/343431,7850ADA169036F081EC92D5CFE5D6D7721531E0C0196040408A3F61E78738720,429E075E633F71743590CEA6E331A9569DA0694306BE723F298008BCC3A45325,8A73C4B75E360FF191B844A61B8845A0AD65D208,348042967,40824004,4283490,4277774,4277497,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191698,4191081,4191026,4191027,4191026,4149116,434,395,355,325,111,104,100,101,13,1526,4233363,1,9,0,0,0
3112,2022/11/29 04:54:00,NEW_VALSET:PCHEIGHT/343482,F06D235CE22FC259E15675960A3EE73962CCC73E638480DE540D510E35D3EFF5,D5466F25EAB0E1CD22EB2A03069B42E5894DD2BD01DD9A88F49CAB41E91CE44F,0E311E3634B0F6F5959F9394577233D6882625D0,348042590,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191699,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,0,0,0
3115,2022/11/29 04:54:23,NEW_VALSET:PCHEIGHT/343507,0B17075E1BE9F8D4FE177119E8B9282A4054EDC7AEA9785D3C43BFA20DF81E1E,F71A3D863F753F9C28055E169777C5418C21E95D3F7B6701BCCAE58969D3F5C1,C759989AB500EDF629C4CED1267CA30F660E4024,348042715,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191699,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3125,2022/11/29 04:55:49,NEW_VALSET:PCHEIGHT/343518,385ACF2C058945DBA7A14C6D5E3A529DCE923F25121181B8C645AA6E2271EDA2,D8D5494903249FC9D8E8488264DBF9A544F1B6BCCE1EC55BE0AEF95A0062585C,1C4A305A101EDFB122E8C15289F036C98986FCDB,348042716,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276124,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191700,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3134,2022/11/29 04:56:53,NEW_VALSET:PCHEIGHT/343531,F09E46881AF3C365D9F95EA298D0047716495DCE969206E10B19569556CB2D7E,44705DB0FA2B1C1A1E3EBCBDC2A0FE857224F45ACC29B33099E774FBF91644AD,9797557328079BB3D3E588DAD873F0EA6C098C10,348042717,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276123,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191700,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3172,2022/11/29 05:01:56,NEW_VALSET:PCHEIGHT/343582,7C26679D33156B517540E0FC293BBDF8E3FA81D7E26921353256AD28452AB6A5,A16827DE032D01BC84107434BC118A67492302DA12D00628D8ECCD9214D35BB6,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,348042718,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191700,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3183,2022/11/29 05:03:16,NEW_VALSET:PCHEIGHT/343595,49C60522108E32AF1B21C932254E6B9DE77B6A226C30EC9682C740AC24A7D80F,890F1685B265A706572B59501A15F9540388253936894F81D53DD6DB27E9D7B4,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,348042719,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276135,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191701,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3207,2022/11/29 05:06:54,NEW_VALSET:PCHEIGHT/343631,44E68F72A2A987EA689F3C3A8E1AFF9995D3E2FB922BAD7AB89C53653626A955,FA0A39A35657C581B7497182DF64153131ECCD9A48811C78AF1D1CAFAFD1C616,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042720,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276152,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191701,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3247,2022/11/29 05:12:00,NEW_VALSET:PCHEIGHT/343682,8F8211B1054C2B4C1DE9E9143989C3DF7C39850DEE6B3535D5218BBB3A23CB05,920F74AADB43AA1302C47BA2D6C4AC12D834120E01B6BBBED79326FDEDB155BF,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,348042722,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276121,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191702,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3285,2022/11/29 05:17:09,NEW_VALSET:PCHEIGHT/343733,809803B6AC3405C6A6BFC01396FA91917D2AB611D1A9AE93D9FE25FF62A36DC6,CF6C862306A83ED94A79C7F40AD60D14A11CCB50D32838D43B757CE3577F4A1F,1C4A305A101EDFB122E8C15289F036C98986FCDB,348042723,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191702,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3308,2022/11/29 05:20:03,NEW_VALSET:PCHEIGHT/343762,CF707B96FFF12A83E165BD4DBC48A5A5C912A243871091390856400E7CD25120,2FDF5CBBAF0FB731F9794763AD3D9007881D5A062C5F98A7F205829FBAB86AEF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042724,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276122,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191703,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3323,2022/11/29 05:21:57,NEW_VALSET:PCHEIGHT/343782,5B1D8AA1C56FB31D1A2913D9AEAE478094F2FF645970DB2CC3EE440E2ADA9478,F83251E3965BDDA52EED97BA75D44C27970611D09858F80673F345287DB342D2,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,348042725,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276123,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191703,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1526,4233363,1,9,125,0,0
3351,2022/11/29 05:25:35,NEW_VALSET:PCHEIGHT/343817,349774A6AC3D0ED0F0B3108D060317F653D574E543A4BA3497B79DE7E8DDDD8D,90078C1A1855AE327D7899AC2405E3D33263636C04E757200A3DC79C3E7F8655,305013CCA69866DA942265649D56B57D4F2545CC,348042726,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276121,4276122,4276122,4276123,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191703,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1527,4233363,1,9,125,0,0
3363,2022/11/29 05:27:01,NEW_VALSET:PCHEIGHT/343832,EAC480481BECBBAC19C158C829624B8ECFAA61A32BC21495C007C387007AFABD,07757CB8821BE4E1A12374C9691E6A0A40F5BF0490D92BDF07FD8A0CFB850547,5BED074FAD72B341DE26B43628F2FE0917AC1D63,348042727,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276122,4276122,4276122,4276123,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191703,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1527,4233363,1,9,125,0,0
3369,2022/11/29 05:27:58,NEW_VALSET:PCHEIGHT/343842,569640CB144FEFBFE9CBACF4EC201BC99766F1F9662B000531B66334717F5F90,78C80DBE9B67A962EEB3E4E0CBA5925BA12DB6D307289F67C675B230C4C9814C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348042728,40824004,4283490,4277774,4277513,4277565,4277387,4276262,4276162,4276153,4276134,4276136,4276132,4276132,4276128,4276125,4276125,4276125,4276124,4276125,4276124,4276126,4276123,4276126,4276123,4276123,4276124,4276124,4276123,4276125,4276123,4276122,4276122,4276125,4233360,4276123,4276125,4276124,4276123,4276124,4276126,4276124,4276124,4276124,4276124,4276123,4276123,4276122,4276123,4276122,4276122,4276121,4276121,4276124,4276122,4276122,4276122,4276123,4276122,4276123,4277459,4276123,4276122,4276125,4276124,4276099,4233362,4191704,4191081,4191026,4191027,4191026,4149116,434,0,355,325,111,104,100,101,14,1527,4233363,1,9,125,0,0
