block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
75024,2022/11/12 20:50:35,NEW_VALSET,C6B846772347DA5319F2C58471071A44B3A5D929728EA1BC49654977E1C938D9,19731F5D80160CA6125829F9B22807D1BF292F67CE116D6E07DBFD58A8C6A5F7,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103549,670100004,10,20,20,0,39,17,427,20,11,16,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,10,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75060,2022/11/12 20:53:37,NEW_VALSET,2BD9D46B86D92E9DE0128B7EF4F95D7D3FD393C1E9F4BDD1FBFEC0C4920D7CCA,ACC433DDB01F9E045C761DFB86E46FEAF671A34A4870F01B3F5B3D1CCEB0DA7B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103550,670100004,10,20,20,0,39,17,427,20,11,17,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,10,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75096,2022/11/12 20:56:39,NEW_VALSET,DDB79849AAC1BE85EDE3E5A1A4D800F80EB498B6A16084B3921FFD2C61211FF2,71EBD48059667613F7C2B2BDE8DA77ED72F1977E838DDDD377A205F824BB398F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103552,670100004,10,20,20,0,39,17,427,20,11,19,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,10,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75132,2022/11/12 20:59:41,NEW_VALSET,CF62B1EBE5BDECB76DE7098C05BB8314790B0E3E06567A8805793D6FDF50D37E,35F2A16F8BA4FB406B25B80341B896FBB8B92BFD9B562FA041DF1ED1E4AD0336,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103553,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,10,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75203,2022/11/12 21:05:40,NEW_VALSET,B55DB7AA9315C194F8069BCF88F2E3DCD1E0C6D3AE209B5778E66990A663C9B6,3565DF65662B8071A798600DCA303CBFA3A9CF7F1A59040314F86C691FD229E9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103554,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,11,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75239,2022/11/12 21:08:43,NEW_VALSET,2F5A84857FA1E9CBF17DF9B9A06966440E975E74EDF389D6A67208432C89489B,810585CC9A5597B1D34D906CF3AF85E5146A1FAEBB8D914A0C9589C666B53EFA,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103559,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,16,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75275,2022/11/12 21:11:45,NEW_VALSET,0979044A8B0577E28D3159F85E31BFBD335EF684520F1D1B76FA16A49C2B6B80,EB30DF26B370B8BD85375715E4055885D6B35735E8A5894683554672ADC6F5AB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103560,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,17,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75311,2022/11/12 21:14:47,NEW_VALSET,81E83BC6E4F741B1E22A1F64A89363B68E8095F1F566EA3EFE346F68D694B8A6,9BBFF94D363FB5A94A9CC1478067492E14B2AF5CFAA00A597DCBCD4F4627AA3B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103562,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,19,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75347,2022/11/12 21:17:49,NEW_VALSET,E1ABD51A0389E341E47B8B00FCAE568365954BB944DE62AC555607C186826E46,07AF3B4025DB0C8B8ED41FCD6D779E423A12B32DAAEDEE8584D437E47103A59E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103563,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,10,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75419,2022/11/12 21:23:53,NEW_VALSET,961918DC137A13895530E8F59AB4AB06A08A826D884F6B392660B8A39295D345,58515F5BAD0DFD17A3B186C9D5CEF5A9C08B4CAD7AB44A7EC6D9616EAB28524B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103564,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,11,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75454,2022/11/12 21:26:50,NEW_VALSET,C626A37EF22851555A88F8AA89996F5976A1708F501BAAD94F465D23AAE48AA8,CBC686BDF6ABC9173A538C5D7B47D70E60EC48055BEBFE6920CAEF844CF03B0F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103569,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,16,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75490,2022/11/12 21:29:51,NEW_VALSET,D6DEF67E1FEAA73A9F1BC7D0D79CEBADE4F188DE918849329BC1BFB6AE7E44DD,F08AF4EB33C530445734ED5B3971921C4E93D0CBF048FED6E1834BA54538D55C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103571,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,18,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75526,2022/11/12 21:32:54,NEW_VALSET,7691BF64A791887181E2D7226D8BF688F575F8B17EECDDBF54E29831F0AD274D,460C73F3C1216D494FC26DF2C08A6F6CC51CED82AFBDCFFD341BF63C00575DCF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103572,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,19,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75562,2022/11/12 21:35:55,NEW_VALSET,E34F6ABE3A0C72D865DC33DE7FD4D19AAD731BB164EE6A96C81B58DCDA5EA8DC,F753702C6DF4DB7A0626B3C4C5323B0DC72A5EFAD083F6794986FE2B8AE23628,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103573,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,10,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75634,2022/11/12 21:42:00,NEW_VALSET,650572531B44102D1CA90C95CDB162E0459937E545C775032EADD4CF1126407F,57229215B8278E53608EADCD63C3B2FE2048AF726DD04E614EEC2F8ADDA1772A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103574,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,11,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75670,2022/11/12 21:45:02,NEW_VALSET,DD624F8F9085C9C61984F5416AB9902F6681CF227AA456000EA0883E38B78A85,E4045BE18D0AEEFDB5F92422C853803BA612AF9F94ECF5A515761C2704166A56,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103579,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,16,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75706,2022/11/12 21:48:04,NEW_VALSET,598B8C7BC30EF9B277D90AFE7CC7AF518B74272E61E82C0B783235EC88D42E06,5654FBCF173216C96247B020895B6034AED7336535D44FE9CCC858808E8EB49A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103581,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,18,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75742,2022/11/12 21:51:06,NEW_VALSET,C24B791B8FBE2EFDC000C91AE0D0C8B60C07BC75F04712B50C0D9E2067736404,9E43F7FF9F19E122C63F940DAF723FEA7743DA19BBA164AEEFFD74FBB673D1DE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103583,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,10,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75814,2022/11/12 21:57:09,NEW_VALSET,EE5C51C17E8AF96FD1D10C4F9773F384699AAD6E3B81FFD94463D3753D70190B,538745BF10E0BD9FF67BD41C52C426998CF7F5D2B58D5FCD6260682F051498F4,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103584,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,11,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75850,2022/11/12 22:00:11,NEW_VALSET,5F610AF3A0FA36615884DBCA08B349380928149550A89FEB72C26ECEB5359A69,4082F8009C654584E479A017B58DAE3C6533179D7B18E6EA93ECD53CE3370CA3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103589,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,16,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75885,2022/11/12 22:03:08,NEW_VALSET,02A613A21ED5C83E766D701209572D800725B424AC44849D6C80BEC1067F0838,DA40DE17DE03A2437532993954E83E33AFE5CE87FEF4CB5495B94BAA80A9440F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103591,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,18,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75921,2022/11/12 22:06:10,NEW_VALSET,F865C4D5D3A8E4EF605BCE4C3D5D1ED63BBCBC1C8486C575DFBBE837B3F5E73E,817052DEA8BB86A32EC6ADB9D407BC24235AEA0106E8A17BAB61EEF2F1DB66CB,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103593,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,10,31,20,20,0,20,0,20,20,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75993,2022/11/12 22:12:14,NEW_VALSET,9102D8CFAE89020976051079889824921DDA4FD47445DF104B4BA742A4FA486A,C1D9D2CD6ED444DDD63A2676E31EFE853B45A10E6A5F31A1D203E961E2C9BD7F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103594,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,11,31,20,20,0,20,0,20,20,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76065,2022/11/12 22:18:19,NEW_VALSET,548B874744A7A1BA277136EE53DB2F4654D2072D34FD807DF1789E2DB0B05A85,130830DEBFE5171565E71171FDC1841580BACF53B30BC2233EC4EA39AB2F8C4A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103599,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,16,31,20,20,0,20,0,20,20,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76101,2022/11/12 22:21:21,NEW_VALSET,7938FD93555EC189286C93133ED4370CE116BD91CC42D2231A2547BF79AE673E,1AF40DFEC3CDDDBABEA0631D8BB205B3546275D49B518B7CCBF4E41C895AAA9F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103601,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,18,31,20,20,0,20,0,20,20,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76136,2022/11/12 22:24:18,NEW_VALSET,729E74F5164A756084AAE6F2B47A244CBAD5C3A34501E80D9FCBEA33FE448F4D,0188DE367222FBC28F982EF0F7C1DAE4B160297CBD8EFCF79EAC3EB1E4D27072,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670103603,670100004,10,20,20,0,39,17,427,20,11,20,19,103,784,19,300,16,20,0,25,20,20,20,21,20,20,20,20,20,20,24,20,20,19,20,20,20,19,20,11,20,20,20,20,20,20,0,18,20,20,20,20,20,20,20,20,20,20,26,0,20,310,10,20,20,10,0,20,20,31,20,20,0,20,0,20,20,10,15,20,15,20,11,20,20,20,20,20,20,18,20,0,20,20,0,16,28,20,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
