block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,0DA35960AC73947F415949EDAF885E1A9A186370,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,C759989AB500EDF629C4CED1267CA30F660E4024,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,6406B7B10A978323E679E226F0D3546E0470B864,8A73C4B75E360FF191B844A61B8845A0AD65D208,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,657CB53BCDD047092A840BA12B894D6A079C05ED,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,BE11EA8919773D1D972D5B74EABC964BFC51C72D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,03EABFB8409C4F62A732A3D728ACAA2E13403F50,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,365464D12717C9A89840B13C0E7B0C602FB01B37,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,CC05882978FC5FDD6A7721687E14C0299AE004B8
5499,2022/11/29 08:24:31,NEW_VALSET:PCHEIGHT/339649,270C0234F1B87E036BBB62FCF0F76C40B442B9055D584769E4E8580039EC825A,8F0C56723CDD5E17D563C4E110745D189762F8EB413FCAD03A35D6E439508224,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,348040650,40824004,4283389,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1320,109,104,101,100,0,12,1,4233362,0,0,0,0
5500,2022/11/29 08:24:37,NEW_VALSET:PCHEIGHT/339651,AE623BD82E136AC39D0084C844CD9D87A1E0A9863F0584DA09EED07507403C0D,E8A903CD41DFCFEF183BCDDAB19178D4C85DD20EF0700DB82D27E76D916E1C03,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040651,40824004,4283389,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1321,109,104,101,100,0,12,1,4233362,0,0,0,0
5501,2022/11/29 08:24:44,NEW_VALSET:PCHEIGHT/339653,21E3BF7E038CDF42AE1B3B1863DD0705F334EB873F89B9FF7735A28E46A9D52D,4BD742CDC235C7111F1F8BDFCAA1F6C2209D278F2497CA68CD241C52C98171C9,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348040652,40824004,4283389,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1322,109,104,101,100,0,12,1,4233362,0,0,0,0
5502,2022/11/29 08:24:54,NEW_VALSET:PCHEIGHT/339655,C55EBBAB99EB88B3AA09D5566902E0933D96CA901874CC63BA105C3C6D7D3897,24662B9BCD9DA78C9E0860F6EDF9DC1A9DB7F116E4E8D3C8C01CA9BC59107BCF,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,348040653,40824004,4283389,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1323,109,104,101,100,0,12,1,4233362,0,0,0,0
5503,2022/11/29 08:25:01,NEW_VALSET:PCHEIGHT/339656,561B0253D15A3E08A557E8736744F2A7B851E5EBE0C02D3F371900A472940140,196ACB7BCAD8744891ACF0BA67779A8B35FFF98ABF950F24A2C2357CEF17ACCA,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,348040663,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1323,109,104,101,100,0,12,1,4233362,0,0,0,0
5504,2022/11/29 08:25:07,NEW_VALSET:PCHEIGHT/339657,9ED31A0D082D8B0301869898B4A2756421D680177228FDA4E6845BC54CA84B91,7A99CCF257483B5B58FE84A4B0DB611084C6EBDD3E1A356DDBDF4131C3BC176F,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348040664,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1324,109,104,101,100,0,12,1,4233362,0,0,0,0
5505,2022/11/29 08:25:13,NEW_VALSET:PCHEIGHT/339659,20A50402D19DF0B51FFCC6212CD715EFC23128997A6DF5727D1243A1BBD0D609,24497F285C4A56B77A7A7EA1373F27504527D3D97461A86F1320C723C599CB74,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,348040665,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1325,109,104,101,100,0,12,1,4233362,0,0,0,0
5506,2022/11/29 08:25:19,NEW_VALSET:PCHEIGHT/339662,4B5E9FB252A9A3ADE516481AD9649DEFE462573C75AF33E2BB5F2E6ABC890AEA,F096F1AB021FE5307F3D87C48CDB4725B8B785B69673B5011BF44584A4AFA8D9,F54306AE4536A8818B3BCB46D156403FCE944650,348040666,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1326,109,104,101,100,0,12,1,4233362,0,0,0,0
5507,2022/11/29 08:25:30,NEW_VALSET:PCHEIGHT/339664,D536870935377980F63D7316407C0ACD3A7DFC50F068C32D4B6D8F4569297512,29A358AF4712DE72FEB29E93043CB8F1F469FCB7041EFDEE49F6AB7F90A2DF22,F54306AE4536A8818B3BCB46D156403FCE944650,348040667,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276124,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1327,109,104,101,100,0,12,1,4233362,0,0,0,0
5508,2022/11/29 08:25:37,NEW_VALSET:PCHEIGHT/339667,124BE12F89C3DE73D4A249BC09A11DD0547286C855DA0E8D4569D166B02E55A2,95B353E117E8CEF70B3C8018FC433C198DDDAE4BFC26E51B5BA813C5EA2722DF,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,348040669,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1328,109,104,101,100,0,12,1,4233362,0,0,0,0
5509,2022/11/29 08:25:43,NEW_VALSET:PCHEIGHT/339668,F5ACE2BA94614D39ACBABA749FB708186ADA37B28FF7ECF978A5CF2E8946FCF9,9FBD12735957FA1C06AC375C004F80C8F2918A72BD0CC396FE8E5476A54CC14C,671C08BB55C1C242DC5A342889CD8C0071893FF9,348040670,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1329,109,104,101,100,0,12,1,4233362,0,0,0,0
5511,2022/11/29 08:25:55,NEW_VALSET:PCHEIGHT/339672,C9E0F4A57DB978D8A8D63DFB9EA6B6587C4D0FA63A94A2F452F6C9040CC917E7,E36172C33EEF7F354C0FE8464D8155E982A97EEA34A34AD679FF65B2D7936084,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,348040671,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1330,109,104,101,100,0,12,1,4233362,0,0,0,0
5512,2022/11/29 08:26:01,NEW_VALSET:PCHEIGHT/339674,D44A2A2FFBD41C87F18EA50E825754D346859E170E44E7173DA271CB5AACF755,CEA13F7DA0D135DFD6D26488AFD70767D1C08A329A06B83603B41CEF6A255226,97075D998C11771B38AAA0ACFBFDF09EED078BC9,348040672,40824004,4283399,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1331,109,104,101,100,0,12,1,4233362,0,0,0,0
5513,2022/11/29 08:26:07,NEW_VALSET:PCHEIGHT/339675,9EF03924D008526BC3F6B56F244E6E4F9FDED140028BC89B833AC69B8A08D0BB,749BAF40EB886423F4882F5C151B3ADE7F7D733E83C7BC662C60E041291961A1,C759989AB500EDF629C4CED1267CA30F660E4024,348040682,40824004,4283409,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1331,109,104,101,100,0,12,1,4233362,0,0,0,0
5514,2022/11/29 08:26:18,NEW_VALSET:PCHEIGHT/339677,BDD62CA1F39AA4B09C13C2F03FF3D80E19349A65AF2AF8FFEF7B51E5E99846F8,05F13B92A46FFE1B809B281EAF650FB69F960573FDCB9C1F114526547E9233F2,C759989AB500EDF629C4CED1267CA30F660E4024,348040683,40824004,4283409,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1332,109,104,101,100,0,12,1,4233362,0,0,0,0
5515,2022/11/29 08:26:24,NEW_VALSET:PCHEIGHT/339678,B722751206BE8C1963BDECFF025EB3C97BE8F477FDDBDB25B8BBD89EBE54D57F,48F48754BAB7A056A4BAEBEB373FE1C7AC40ACDACAC957641AD27CA301AA2AD6,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040684,40824004,4283409,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1333,109,104,101,100,0,12,1,4233362,0,0,0,0
5516,2022/11/29 08:26:35,NEW_VALSET:PCHEIGHT/339681,EC2C41953B4E502EA7199452A488498DA296C5993EE59688CA2DC37559CAFB48,C0C84CCDD3F86338362A38AE8677EA9EEAC7F83DB2807A2E9FC2055A8E3854A7,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040685,40824004,4283409,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1334,109,104,101,100,0,12,1,4233362,0,0,0,0
5517,2022/11/29 08:26:41,NEW_VALSET:PCHEIGHT/339682,FF9F1EF520FEB7BA6C2BD939D6C642A097A1802C75573A2C538BF40633376C1A,D99B150628DCC85F3A296758C9465BAFEB8D5EEED9441E75FA0C9794904D1836,305013CCA69866DA942265649D56B57D4F2545CC,348040686,40824004,4283409,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1335,109,104,101,100,0,12,1,4233362,0,0,0,0
5518,2022/11/29 08:26:47,NEW_VALSET:PCHEIGHT/339684,915B0183D4D250BD61AA7C3ABCA6FA1CD8504D50C1DECC3903454C6F3CFB94F7,12FA5C4A3D7F7B0F2B6FD8F0A9174994B86257A437BB116C97B388E88643A80B,76D9967474B62835E703A577101D1FD35F84D36B,348040697,40824004,4283419,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1336,109,104,101,100,0,12,1,4233362,0,0,0,0
5519,2022/11/29 08:26:53,NEW_VALSET:PCHEIGHT/339686,7173FF8BD677D3D516DB5035AF948F77AD8F9EB0BCEE8D8F204942261A288719,A17ECDF8F286083839F55601875FB23EB39EB10AB5AFEAE0BAA2C1363B3DFB18,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040698,40824004,4283419,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1337,109,104,101,100,0,12,1,4233362,0,0,0,0
5520,2022/11/29 08:26:59,NEW_VALSET:PCHEIGHT/339688,9766619304C4552ABA41C287B862C1E51400203F75D227CF06D0BA5D14D766C5,3EC867BCE952B2AF0E384D3196E1901E0C22A188447268196DC6D602ADCB597B,DDF94D41B15E7A77122259D83B2BDCF474540337,348040699,40824004,4283419,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1338,109,104,101,100,0,12,1,4233362,0,0,0,0
5521,2022/11/29 08:27:05,NEW_VALSET:PCHEIGHT/339690,1B338DBCE789EFC30C7FDA4D25E617C8864EAEC44EC638A38ADA698FFE2BC4EC,504115A4729FE8FD7E203E1296D06150035030CE244EF5F6CFA0EB8BCE9A07C0,E2CDB3113C0392603810E16929C86C013A46F540,348040700,40824004,4283419,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1339,109,104,101,100,0,12,1,4233362,0,0,0,0
5522,2022/11/29 08:27:16,NEW_VALSET:PCHEIGHT/339693,8DEDB42D4969E90C2E66623C161E766E04020B62FEBE00B161862A666AD06C25,1ED76545FDE082D89CBEC8BBF1F9C07D8A1ED23EB1F7D92DD37E312413660EEB,E2CDB3113C0392603810E16929C86C013A46F540,348040701,40824004,4283419,4277675,4277387,4277415,4277565,4276262,4276161,4276152,4276133,4276135,4276132,4276131,4276127,4276125,4276125,4276125,4276125,4276124,4276124,4276123,4276123,4276123,4276125,4276124,4276123,4276123,4276123,4276123,4276123,4276122,4276122,4276122,4276123,4276122,4233360,4276122,4276124,4276123,4276123,4276122,4276122,4276123,4276124,4276123,4276123,4276123,4276123,4276122,4276122,4276121,4276121,4276121,4276121,4276121,4276122,4276122,4276122,4276122,4276121,4276123,4276122,4276125,4276121,4276099,4233361,4191652,4191078,4191027,4191026,4191026,4149115,434,355,325,1340,109,104,101,100,0,12,1,4233362,0,0,0,0
